title,date,description,amount,hours,subtotal,discount,rate,rate_ptm,rate_nm,rate_wkn,rate_wkd,rate_wth,rate_ftm,omi,east_oak,down,atrium,broadway,meditation,west_oak,jingletown,up,kitchen,meridian,fdd,rcd,hdd,fd,pd,mrd
415015 Sound of Torture,2015-05-05,Set Up & Break Down,75,2,150,0.2,Part Time Member Weekday Rate - Partnership Discount,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
415015 Sound of Torture,2015-05-05,On Broadway,225,3,675,1,Part Time Member Weekday Rate - Partnership Discount,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
415015 Sound of Torture,2015-05-05,A/V Sound Technician,40,4.5,180,,Part Time Member Weekday Rate - Partnership Discount,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
415015 Sound of Torture,2015-05-05,IHO Staffing,40,5,200,,Part Time Member Weekday Rate - Partnership Discount,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
415016 FVLC Be Brave,2015-09-18,IHO Staffing,40,7,280,,Part time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415016 FVLC Be Brave,2015-09-18,Standard Janitorial Fee,300,Flat Fee,300,,Part time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415016 FVLC Be Brave,2015-09-18,Set Up & Reset,50,3,150,,Part time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415016 FVLC Be Brave,2015-09-18,On Broadway,255,4,1020,,Part time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
415017-2 Loudspeaker Films ,2015-05-09,IHO Staffing,40,4.5,180,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2 Loudspeaker Films ,2015-05-09,A/V Sound Technician  ,40,5,200,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2 Loudspeaker Films ,2015-05-09,Compostables,66.49,Flat Fee,66.49,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2 Loudspeaker Films ,2015-05-09,On Broadway,225,2,450,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
415017-2 Loudspeaker Films ,2015-05-09,Janitorial Service,250,Flat Fee,250,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017 Loudspeaker Films,2015-05-09,IHO Staffing,40,4.5,180,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017 Loudspeaker Films,2015-05-09,Janitorial Service,250,Flat Fee,250,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017 Loudspeaker Films,2015-05-09,A/V Sound Technician  (2hr min setup only),40,2,80,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017 Loudspeaker Films,2015-05-09,Compostables,66.49,Flat Fee,66.49,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017 Loudspeaker Films,2015-05-09,On Broadway,225,2,450,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
415017 Loudspeaker Films,2015-05-09,Set Up & Reset,50,2.5,125,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2 Loudspeaker Films ,2015-05-09,Set Up & Reset,50,2.5,125,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2 Worksafe ,2015-05-21,A/V Technician,40,4,160,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2 Worksafe ,2015-05-21,On Broadway,295,2.5,737.5,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
415018-2 Worksafe ,2015-05-21,Set Up & Reset,50,2,100,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2 Worksafe ,2015-05-21,Standard Janitorial Fee,300,Flat Fee,300,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018 Worksafe,2015-05-21,A/V Technician,40,3.5,140,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018 Worksafe,2015-05-21,On Broadway,295,2,590,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
415018 Worksafe,2015-05-21,Set Up & Reset,50,2,100,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018 Worksafe,2015-05-21,Standard Janitorial Fee,300,Flat Fee,300,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018 Worksafe,2015-05-21,IHO Staffing,40,4,160,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2 Worksafe ,2015-05-21,IHO Staffing,40,4.5,180,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,Meditation Room,15,5,75,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,Meridian Room,95,3,285,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,Standard Janitorial & Waste Removal Fee,300,Flat Fee,300,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,A/V Sound Technician,40,6,240,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,Set Up & Reset,75,4.5,337.5,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,IHO Staffing,35,4,140,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415019 HERA 10th Anniversary,2015-09-24,On Broadway,295,2,590,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
512003 Facebook HR,2015-06-09,Setup/Reset,75,2,150,,Non  Member Weekday Rate  - Multi Room Discount,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
512003 Facebook HR,2015-06-09,IHO Staffing ,40,5,200,,Non  Member Weekday Rate  - Multi Room Discount,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
512003 Facebook HR,2015-06-09,Standard Janitorial/Waste Removal Fee ,250,Flat Fee,250,,Non  Member Weekday Rate  - Multi Room Discount,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
512003 Facebook HR,2015-06-09,Atrium,195,3,585,0.15,Non  Member Weekday Rate  - Multi Room Discount,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
512003 Facebook HR,2015-06-09,OMI Gallery,115,3,345,0.15,Non  Member Weekday Rate  - Multi Room Discount,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
515001 HipHopForChange,2015-07-04,Set Up & Reset,75,2.5,187.5,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515001 HipHopForChange,2015-07-04,On Broadway,180,7.5,1350,0.15,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
515001 HipHopForChange,2015-07-04,A/V Sound Technician (Full time),40,9,360,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515001 HipHopForChange,2015-07-04,IHO Staffing,50,8,400,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515001 HipHopForChange,2015-07-04,Standard Janitorial/Waste Removal Fee,300,Flat Fee,300,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515002 Racial Equitecture,2015-06-03,Gallery,60,3.5,210,,Full Time Member Weekday Rate,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515002 Racial Equitecture,2015-06-17,Gallery,60,3.5,210,,Full Time Member Weekday Rate,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515002 Racial Equitecture,2015-06-10,Gallery,60,3.5,210,,Full Time Member Weekday Rate,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515002 Racial Equitecture,2015-05-27,Gallery,60,3.5,210,,Full Time Member Weekday Rate,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515002 Racial Equitecture,2015-06-24,Gallery,60,3.5,210,,Full Time Member Weekday Rate,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515004 Youth HUB Pitch Event ,2015-05-23,On Broadway,210,6,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,Jingletown Lounge,105,6,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,OMI Gallery,90,4,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,Set Up & Break Down,75,2,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,A/V Technician,40,3,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,Staffing,35,9.5,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,Atrium,140,6,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
515004 Youth HUB Pitch Event ,2015-05-23,Standard Janitorial Fee,253.3,Flat Fee,,,Full Time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515005 PAID Mills College,2015-06-03,Janitorial/Waste Removal Fee,250,Flat Fee,250,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515005 PAID Mills College,2015-06-03,Set Up & Reset ,75,2,150,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515005 PAID Mills College,2015-06-03,IHO Staffing,40,4,160,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515005 PAID Mills College,2015-06-03,Atrium ,150,2,300,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
515006 CODE2040,2015-05-29,IHO Staffing,30,4.5,135,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-31,On Broadway,255,5,1275,0.2,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-31,,Thank you! ,,,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-31,Janitorial/Waste Removal Fee ,300,Flat Fee,300,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-31,IHO Staffing,30,7,210,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-30,Set Up & Reset ,75,2,150,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-31,Set Up & Reset ,75,2,150,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-30,Janitorial/Waste Removal Fee ,300,Flat Fee,300,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-30,IHO Staffing,30,10,300,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-29,Set Up & Reset ,75,2,150,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-29,On Broadway,255,2.5,637.5,0.1,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-30,On Broadway,255,8,2040,0.25,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
515006 CODE2040,2015-05-29,Janitorial/Waste Removal Fee ,300,Flat Fee,300,,Part Time Member Weekend Rate - Full day & Multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
615001-2 Praxis,2015-10-23,Speciality A/V Sound Technician ,30,6.5,195,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2 Praxis,2015-10-23,Set Up & Reset ,75,2.5,187.5,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2 Praxis,2015-10-23,On Broadway,315,4.5,1417.5,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
615001-2 Praxis,2015-10-23,Standard Janitorial/Waste Removal Fee ,300,Flat Fee,300,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2 Praxis,2015-10-23,IHO Staffing ,40,7,280,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615002-2 IHO Whole Person,2015-06-07,Set Up & Reset,75,2.75,206.25,1,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2 IHO Whole Person,2015-06-07,On Broadway,210,9.5,1995,0.75,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
615002-2 IHO Whole Person,2015-06-07,Jingletown Lounge,105,1,105,1,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
615002-2 IHO Whole Person,2015-06-07,IHO Staffing,40,10.25,410,0.5,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2 IHO Whole Person,2015-06-07,Standard Janitorial/Waste Removal Fee,200,Flat Fee,200,0.5,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2 IHO Whole Person,2015-06-07,Atrium,140,1,140,1,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2 IHO Whole Person,2015-06-07,Uptown,70,1,70,1,Full time Member Weekend Rate - Founders Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
615003 Marian Farms,2015-06-23,Set Up & Reset ,75,2,150,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615003 Marian Farms,2015-06-23,Standard Janitorial/Waste Removal Fee ,250,Flat Fee,250,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615003 Marian Farms,2015-06-23,IHO Staffing ,40,5,200,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615003 Marian Farms,2015-06-23,On Broadway,180,3,540,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
615004-2 BGC Hackathon_overtime,2015-06-21,A/V Technician,40,2,80,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615004-2 BGC Hackathon_overtime,2015-06-21,IHO Staffing,40,2,80,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615004 BGC Hackathon,2015-06-21,Uptown,40,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,Atrium,110,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,A/V Technician,40,4,160,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,ENTIRE SPACE,415,10,4150,0.6,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,IHO Staffing,40,9,360,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,OMI Gallery,60,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,Standard Janitorial Fee,250,Flat Fee,250,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,On Broadway,180,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,Downtown,25,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-21,Set Up & Reset,75,4.5,337.5,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,Atrium,110,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,ENTIRE SPACE,415,10,4150,0.6,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,IHO Staffing,40,5,200,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,OMI Gallery,60,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,Large Party Janitorial Fee/Waste Removal,500,Flat Fee,500,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,On Broadway,180,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,Set Up & Reset,75,3.5,262.5,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,Downtown,25,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-19,Cancellation Fee,50,1,50,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-19,Set Up & Reset,75,2,150,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-19,IHO Staffing,40,2,80,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
615004 BGC Hackathon,2015-06-20,Uptown,40,,,,Full Time Member Rate -- Partnership Discount,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
615005-2 Food First,2015-10-16,On Broadway,255,3,765,,Part Time Member Weekend Rate - multi room discount,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
615005-2 Food First,2015-10-16,Standard Janitorial Fee/Waste Removal,350,Flat Fee,350,,Part Time Member Weekend Rate - multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615005-2 Food First,2015-10-16,Jingletown Lounge,145,3,435,0.5,Part Time Member Weekend Rate - multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
615005-2 Food First,2015-10-16,Set Up & Break Down,75,2.5,187.5,,Part Time Member Weekend Rate - multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615005-2 Food First,2015-10-16,IHO Staffing,40,5.5,220,,Part Time Member Weekend Rate - multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615005-2 Food First,2015-10-16,A/V Technician,40,1,40,,Part Time Member Weekend Rate - multi room discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615006 BaseCamp,2015-07-10,Speciality A/V Sound Technician ,40,3,120,,RATE: Full Time Member Weekday Rate -­‐ Full Day Rental,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
615006 BaseCamp,2015-07-10,Standard Janitorial/Waste Removal Fee ,135,Flat Fee,135,,RATE: Full Time Member Weekday Rate -­‐ Full Day Rental,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
615006 BaseCamp,2015-07-10,Lucky Goldfish,180,10,1800,0.3,RATE: Full Time Member Weekday Rate -­‐ Full Day Rental,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
615006 BaseCamp,2015-07-10,Set Up & Reset ,50,3,150,,RATE: Full Time Member Weekday Rate -­‐ Full Day Rental,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
615006 BaseCamp,2015-07-10,Coffee Service ,12,,0,,RATE: Full Time Member Weekday Rate -­‐ Full Day Rental,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
615006 BaseCamp,2015-07-10,IHO Staffing ,35,3,105,,RATE: Full Time Member Weekday Rate -­‐ Full Day Rental,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
715001 WPC,2011-11-12,On Broadway,210,4,840,0.15,Full Time Member Weekend Rate - Multi Room Discount,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
715001 WPC,2011-11-12,Set Up & Reset ,75,3,225,,Full Time Member Weekend Rate - Multi Room Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001 WPC,2011-11-12,IHO Staffing ,40,7,280,,Full Time Member Weekend Rate - Multi Room Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001 WPC,2011-11-12,Standard Janitorial/Waste Removal Fee ,400,Flat Fee,400,,Full Time Member Weekend Rate - Multi Room Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001 WPC,2011-11-12,Speciality A/V Sound Technician ,40,6,240,,Full Time Member Weekend Rate - Multi Room Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001 WPC,2011-11-12,Atrium,140,4,560,0.15,Full Time Member Weekend Rate - Multi Room Discount,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
715002 Bike East Bay,2015-11-12,Atrium,195,4,780,0.5,Non-member Weekday Rate - Marketing Partner Discount,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
715002 Bike East Bay,2015-11-12,Standard Janitorial/Waste Removal Fee,300,Flat Fee,300,,Non-member Weekday Rate - Marketing Partner Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
